day,delta,theta,alpha,beta,low_gamma,tbr,total_power_0p5_40
1,2.1180768132476406,0.607990205018238,0.704947459211757,3.569417123052484,0.9698772087867217,0.17033319000226532,7.9703088093168395
2,0.8301121087849667,0.3962535102590353,0.6100675699540568,2.480187657301183,0.619942696020421,0.15976755189976982,4.936563542319662
3,4.136768668595013,2.138613389601039,2.7935560505746855,7.933356205072546,1.8589860717845188,0.2695723391612771,18.861280385627804
4,1.760829463679775,1.4836078089018148,2.9473642937273308,12.27143495417025,3.2641320000375966,0.12089929290605371,21.727368520516766
5,0.36057516099918674,0.24947355575228158,0.18830822256017754,2.106560675801224,0.6146482072085956,0.11842694996544312,3.5195658223214656
6,0.23530489801121607,0.21733230262158582,0.2013679152723084,0.8699074107015289,0.29258317585653976,0.24983383282862273,1.8164957024631787
7,2.283135622825934,2.471311607051992,1.7483726020693566,5.086907994442307,0.9135892947751658,0.4858180273266234,12.503317121164754
