day,delta,theta,alpha,beta,low_gamma,tbr,total_power_0p5_40
1,25.301521513239628,4.984265178717062,2.1634599799272527,7.8081038618317615,1.4234210445663915,0.6383451433172619,41.680771578282084
2,43.334401063649565,7.494653513324825,2.1083607582959303,6.277007797211993,0.9503432486437394,1.1939850571244572,60.16476638112605
3,13.43120279327949,3.9461307474674494,1.0865042571753134,4.328763239655257,0.8501436700979013,0.9116069715519298,23.642744707675412
4,12.472501731358216,3.757918262399815,1.1136495882318056,2.4052730834499045,0.431522131333989,1.5623665721190374,20.180864796773733
5,25.65364510935309,9.200393274290152,1.4592527993582796,2.661153160042185,0.6205897245008799,3.457295661308087,39.595034067544596
6,11.010855176129018,3.1546885114348138,1.035667994003954,1.5764793713152585,0.3136005665750468,2.0010972352926215,17.091291619458087
7,14.564915677012344,2.7287503635277943,0.8025315905569201,1.500919208857728,0.1981110312857183,1.8180527955295511,19.795227871240503
