day,delta,theta,alpha,beta,low_gamma,tbr,total_power_0p5_40
1,80.31989183689919,16.761059190006552,4.004755260775901,4.892896524933707,0.7861913947936312,3.425590364438301,106.764794207409
2,80.31989183689919,16.761059190006552,4.004755260775901,4.892896524933707,0.7861913947936312,3.425590364438301,106.764794207409
3,20.88327216882328,6.013772502047611,0.8898247947410487,1.3406121343967485,0.15614375079241608,4.485840719884056,29.2836253508011
4,16.684333842531046,4.65332794656276,1.2192014473434352,2.1085030859172726,0.38060181040816976,2.2069343780630035,25.045968132762688
5,10.254776930656426,3.8882884976225434,1.2518891590551824,4.159397685446031,0.8905500329284151,0.9348200849435211,20.444902305708602
5,22.680125037507306,5.199196861247863,2.0413068840831574,4.877677694223218,0.7512546127899113,1.0659164436808586,35.54956108985146
7,8.659926626472124,2.74214081665266,0.7596552904590042,1.5654536212090604,0.2431229235421754,1.7516589309971373,13.970299278335023
