day,delta,theta,alpha,beta,low_gamma,tbr,total_power_0p5_40
1,4.583140255914573,2.1341834998940152,1.402769996063057,5.15269723169077,1.287063094553913,0.41418763880945497,14.559854078116327
2,2.7529130629550673,1.7725719214100648,1.372692622587003,5.641682740289218,1.5591189225220967,0.31419205988871235,13.098979269763449
3,6.992348171727959,2.9482773929599757,3.341546848354989,8.486179194059215,1.9330170347770723,0.3474210625936263,23.701368641879213
4,3.76917129911143,2.462263104094856,3.325240187696612,11.9365130380681,3.5061744786919555,0.20627993252654028,24.999362107662954
5,1.9359775544575615,1.0963944812458026,0.7241708104994365,2.123989350085385,0.5494142551895999,0.5161958468396874,6.429946451477785
6,3.649678578383334,1.4575499844025892,0.8465418876886184,1.5737125230686673,0.3591348846332733,0.9261856679900047,7.886617858176481
7,6.381881118602614,4.094062795872011,2.5034331187909573,5.585961601373665,1.1395204017394298,0.7329199675961297,19.70485903637868
