day,delta,theta,alpha,beta,low_gamma,tbr,total_power_0p5_40
1,3.018888681215269,1.491458423615864,1.1316556771906907,6.985864394540964,1.1503667051214015,0.21349661822541957,13.778233881684187
2,16.434285226156465,2.639972644652002,1.4338159454955752,5.095223115731217,0.812954028731867,0.518126995558101,26.416250960767123
3,1.359792877578371,0.635276389040719,0.38339086316302334,2.7697829298337373,0.5407513478740978,0.2293596303876611,5.688994407489949
4,1.2702825601211112,0.4855400317546531,0.2600570826445484,1.2275048994667486,0.26579074092983707,0.3955503818889692,3.509175314916898
5,2.4115838397097313,0.9590762090418443,0.3597316679603035,1.067103064495726,0.2604860303762036,0.8987662400679814,5.057980811583809
6,1.6515122198660903,0.7254398407639452,0.3052134156990339,0.7173292238331765,0.14778253985851217,1.0113066868897773,3.547277240020758
7,3.170897922401992,0.8557613470042621,0.2902802605365804,0.3536929558844296,0.04386352797898388,2.4195035065495762,4.714496013806248
