day,delta,theta,alpha,beta,low_gamma,tbr,total_power_0p5_40
1,17.806142442530838,3.8579077891163838,1.4003699076926275,5.737450418029103,1.1102222125475951,0.6724080398138989,29.91209276991654
2,2.615459514337976,1.8959816550198763,1.0764686523441074,4.407413538302988,0.8304016512695059,0.43018011324389976,10.825725011274452
3,178.80765095477562,15.5832836607552,3.0154913103902814,6.646453658853591,1.4849068495009048,2.3446012656685054,205.5377864342756
4,15.978182460037594,4.920751271464086,1.6504791213336722,10.142986552865109,2.038067794853905,0.4851383018026492,34.73046720055436
5,2.1302571329349185,1.0597311108683898,0.40934900305161376,2.231086283436175,0.3945061479809642,0.474984369155038,6.224929678272061
6,4.621033908503755,1.7392991853023447,0.6274433425898963,1.8956386355917019,0.3020202876657965,0.9175267651998675,9.185435359653496
7,21.580131662772622,4.699803695823512,1.700832983604931,5.331100743414047,0.9379511464602153,0.8815822326429623,34.249820232075336
