condition,task,day,group,0.5Hz,1Hz,1.5Hz,2Hz,2.5Hz,3Hz,3.5Hz,4Hz,4.5Hz,5Hz,5.5Hz,6Hz,6.5Hz,7Hz,7.5Hz,8Hz,8.5Hz,9Hz,9.5Hz,10Hz,10.5Hz,11Hz,11.5Hz,12Hz,12.5Hz,13Hz,13.5Hz,14Hz,14.5Hz,15Hz,15.5Hz,16Hz,16.5Hz,17Hz,17.5Hz,18Hz,18.5Hz,19Hz,19.5Hz,20Hz,20.5Hz,21Hz,21.5Hz,22Hz,22.5Hz,23Hz,23.5Hz,24Hz,24.5Hz,25Hz,25.5Hz,26Hz,26.5Hz,27Hz,27.5Hz,28Hz,28.5Hz,29Hz,29.5Hz,30Hz,30.5Hz,31Hz,31.5Hz,32Hz,32.5Hz,33Hz,33.5Hz,34Hz,34.5Hz,35Hz,35.5Hz,36Hz,36.5Hz,37Hz,37.5Hz,38Hz,38.5Hz,39Hz,39.5Hz,40Hz
baseline,Rest,7,frontopolar,0.0049594979935624,0.063765797008165,0.0931425175627528,0.0826381017287537,0.0856037096143806,0.03109857131814,0.0450906508086264,0.0205021762038761,0.014744587351313,0.0126897519578051,0.0088265364715307,0.0107357078757577,0.0157961543285878,0.0222223669967334,0.0095524876514345,0.0128764800676189,0.0071244461257418,0.0111770648000794,0.0183255959486345,0.0212103258494751,0.0270420910472717,0.0326630623690925,0.0162487790696193,0.0079564835311829,0.0132605397162391,0.0083949886213881,0.0075549489155096,0.0098822036132625,0.0100695547357167,0.0126150909611283,0.0094210783417381,0.0107135561771802,0.0142557985433419,0.0114710555375633,0.0092856464347145,0.0189965119334818,0.0203725472843153,0.0064747955698648,0.0097977429619578,0.0101571778861568,0.0044725021620877,0.0120954804605888,0.0097219370278906,0.0041110788863282,0.010852076061882,0.0066439070032532,0.0030721270424691,0.0046510440284696,0.0049987828768603,0.0072351133909853,0.010290319068558,0.0043936572020712,0.0044348388757077,0.0070338514797721,0.0073382781951818,0.0048595564583368,0.0054796555954176,0.003715562944096,0.0040561974630539,0.0084711361593867,0.0083744646153751,0.0062590848999853,0.0089061827156582,0.00643173156953,0.0038296050437744,0.0017890412167633,0.0030254830767822,0.0017309967385928,0.0030385702595377,0.0026663873667763,0.0041611643021678,0.0037351106480861,0.0020029215928254,0.0026117393404443,0.0022012042203438,0.0004634631991031,0.0011391524456787,0.0007658095259662,0.0004841374588783,0.0003908195262319
baseline,Rest,7,lateral_frontal,0.2884633493899731,5.96126329155125,7.430309984741882,6.237852847263604,2.384030254033036,1.320650671056416,1.915281623974069,0.5265285820121076,0.681015014280033,0.5921323663534945,0.5565933653533376,0.6844301934899251,0.7259595985115219,0.7271721755791186,0.2672377544762238,0.4793380602528445,0.3475887999703748,0.4828629654195682,0.3037591921670012,0.1973194835887052,0.1306734009878545,0.432865372691611,0.5237704343617902,0.2484138719970557,0.3014730879965592,0.2436137419211051,0.2591823567230967,0.3612649644687141,0.2841575608704159,0.1843989579652891,0.1780736073574743,0.2075062716303733,0.3123980315703002,0.2455289897773104,0.3129714888943774,0.3028307475059976,0.225502627071039,0.1354824788781822,0.1540448412609044,0.273337133240439,0.3009106541687175,0.1575561137630569,0.2056056536007663,0.1831905822936729,0.2105685786588813,0.10371480135051,0.1164587669488442,0.0453329398158828,0.1059067017227588,0.1725250538697037,0.1747132029067078,0.159372781825513,0.1325781715549024,0.1433160968651811,0.0916579170705648,0.1324317796420613,0.1135890395565279,0.2025003874361911,0.1464272075758052,0.2065364607043602,0.1987794092933572,0.2040885642305879,0.0870928188179601,0.14651829001208,0.1086472990143783,0.0990769520927281,0.1235259788783346,0.0970605104800068,0.0640776441907991,0.0635202972340429,0.1169478428642436,0.085271594722734,0.0996500080664165,0.0417230596256704,0.0351189165817879,0.0191082512116657,0.0218335380599838,0.0335384338336355,0.0383370938800589,0.0128649491601744
baseline,Retrieval,1,all,2.24013822848267,21.572984511366023,47.87253065408229,47.82345633838527,22.109257360710014,14.666929538352782,4.929029486553329,3.118719912453777,2.399073024319804,1.4331970269589327,2.117541656146236,1.5923815866860545,1.0980882568011905,0.8611219945832879,0.9499123489346314,0.890696784140069,0.9073997399907048,1.1851802690669977,0.8223550085410977,1.2510473529975377,1.3401940929206846,0.7196637694085959,0.5039780670124441,0.5741822025668393,0.3823392496492976,0.2632371811041439,0.219779809575889,0.2498811344119046,0.3578253200404768,0.2269770321411847,0.451759882773438,0.3748043950196104,0.2793640652711404,0.2240468993392455,0.243105954730764,0.2691781233782928,0.3008943230016161,0.2970303990657782,0.189151525346611,0.1788673298272913,0.1836112091527478,0.2412143203891671,0.227826088505374,0.1560293438301654,0.200022525008375,0.1310271760976647,0.1400374663132302,0.18530713065644,0.1941134870523365,0.1556678457887552,0.141995190181526,0.1900710103419476,0.2154832510980195,0.1760163456620343,0.1696293624986065,0.1488633260453157,0.185546571819802,0.1354852187267579,0.1172867010039465,0.1331581198005282,0.1022438706249973,0.1407558629128475,0.1183504887988963,0.131827277808183,0.0942935522525968,0.085044577066984,0.0746908561958343,0.0575627143784274,0.0491988734067064,0.0884815586488999,0.0600004531907824,0.0493427215931284,0.0398321212533032,0.0455071949285287,0.0357176607887724,0.0185721261688205,0.0102976007121647,0.0108175097407855,0.0121922875812612,0.0108802616223646
baseline,Retrieval,1,frontopolar,0.9020045127557128,14.511242172571723,37.12676226556888,34.290293672230604,15.079735351101087,10.117650703269469,3.455421909000579,2.6178693921931693,1.3824477777960684,0.8716347729055999,0.9890073606379336,1.00785240287076,0.5143620972565014,0.532820864708684,0.5127463092229534,0.6719645986804437,0.5106890552942036,0.807361374004685,0.5267726886428908,0.8960773373649942,1.2358672306333038,0.4957404608315044,0.3481541547414395,0.3846528492915321,0.2191393976113974,0.2295614431499011,0.1747560339262277,0.2136609903173685,0.2395885219552979,0.1802747931929952,0.3814497404213388,0.2702631796758807,0.2282876459527105,0.207413078514848,0.2493954851169722,0.2168251110608968,0.2065339251254183,0.272516298999814,0.1505162556890359,0.1751296051871131,0.1954200492954156,0.2015317843542753,0.2071604329387315,0.1160900209158735,0.1743830596020787,0.1158503158828553,0.1044125077400856,0.1120929723780569,0.1773953636906708,0.1475068653125321,0.0850635217857152,0.1472868762817966,0.1657722318181962,0.1246863685504772,0.1548648501774405,0.1248029473088908,0.1774117344148247,0.1406397674484659,0.1037933991484042,0.1189699865634851,0.1122528404436996,0.1318083332648515,0.1227335384456197,0.1429610871016821,0.0880937835314144,0.0774781023361904,0.0546427747672462,0.0508141983326738,0.0293637486556369,0.0720348136395713,0.0362311649872747,0.0267791888842023,0.0247064708927589,0.0410097932703366,0.0266921409699822,0.0178198922595557,0.008984067242081,0.009265007178867,0.0081951405577356,0.0085417917171628
baseline,Retrieval,1,lateral_frontal,3.578271944209628,28.63472685016032,58.6182990425957,61.35661900453994,29.13877937031895,19.216208373436096,6.402637064106079,3.6195704327143847,3.4156982708435395,1.9947592810122647,3.2460759516545377,2.1769107705013493,1.681814416345879,1.189423124457892,1.3870783886463094,1.1094289695996944,1.304110424687206,1.5629991641293102,1.1179373284393044,1.606017368630081,1.4445209552080651,0.9435870779856876,0.6598019792834485,0.7637115558421463,0.545539101687198,0.2969129190583868,0.2648035852255504,0.2861012785064406,0.4760621181256558,0.2736792710893743,0.5220700251255371,0.47934561036334,0.3304404845895702,0.240680720163643,0.2368164243445558,0.3215311356956887,0.3952547208778139,0.3215444991317425,0.227786795004186,0.1826050544674695,0.17180236901008,0.2808968564240589,0.2484917440720165,0.1959686667444573,0.2256619904146714,0.1462040363124741,0.1756624248863748,0.2585212889348232,0.210831610414002,0.1638288262649784,0.1989268585773368,0.2328551444020986,0.2651942703778428,0.2273463227735914,0.1843938748197725,0.1729237047817406,0.1936814092247792,0.1303306700050499,0.1307800028594888,0.1473462530375713,0.0922349008062949,0.1497033925608435,0.1139674391521729,0.1206934685146839,0.1004933209737793,0.0926110517977775,0.0947389376244225,0.064311230424181,0.0690339981577759,0.1049283036582286,0.0837697413942901,0.0719062543020545,0.0549577716138474,0.0500045965867207,0.0447431806075626,0.0193243600780853,0.0116111341822484,0.012370012302704,0.0161894346047869,0.0132187315275663
baseline,Retrieval,2,all,2.24013822848267,21.572984511366023,47.87253065408229,47.82345633838527,22.109257360710014,14.666929538352782,4.929029486553329,3.118719912453777,2.399073024319804,1.4331970269589327,2.117541656146236,1.5923815866860545,1.0980882568011905,0.8611219945832879,0.9499123489346314,0.890696784140069,0.9073997399907048,1.1851802690669977,0.8223550085410977,1.2510473529975377,1.3401940929206846,0.7196637694085959,0.5039780670124441,0.5741822025668393,0.3823392496492976,0.2632371811041439,0.219779809575889,0.2498811344119046,0.3578253200404768,0.2269770321411847,0.451759882773438,0.3748043950196104,0.2793640652711404,0.2240468993392455,0.243105954730764,0.2691781233782928,0.3008943230016161,0.2970303990657782,0.189151525346611,0.1788673298272913,0.1836112091527478,0.2412143203891671,0.227826088505374,0.1560293438301654,0.200022525008375,0.1310271760976647,0.1400374663132302,0.18530713065644,0.1941134870523365,0.1556678457887552,0.141995190181526,0.1900710103419476,0.2154832510980195,0.1760163456620343,0.1696293624986065,0.1488633260453157,0.185546571819802,0.1354852187267579,0.1172867010039465,0.1331581198005282,0.1022438706249973,0.1407558629128475,0.1183504887988963,0.131827277808183,0.0942935522525968,0.085044577066984,0.0746908561958343,0.0575627143784274,0.0491988734067064,0.0884815586488999,0.0600004531907824,0.0493427215931284,0.0398321212533032,0.0455071949285287,0.0357176607887724,0.0185721261688205,0.0102976007121647,0.0108175097407855,0.0121922875812612,0.0108802616223646
baseline,Retrieval,2,frontopolar,0.9020045127557128,14.511242172571723,37.12676226556888,34.290293672230604,15.079735351101087,10.117650703269469,3.455421909000579,2.6178693921931693,1.3824477777960684,0.8716347729055999,0.9890073606379336,1.00785240287076,0.5143620972565014,0.532820864708684,0.5127463092229534,0.6719645986804437,0.5106890552942036,0.807361374004685,0.5267726886428908,0.8960773373649942,1.2358672306333038,0.4957404608315044,0.3481541547414395,0.3846528492915321,0.2191393976113974,0.2295614431499011,0.1747560339262277,0.2136609903173685,0.2395885219552979,0.1802747931929952,0.3814497404213388,0.2702631796758807,0.2282876459527105,0.207413078514848,0.2493954851169722,0.2168251110608968,0.2065339251254183,0.272516298999814,0.1505162556890359,0.1751296051871131,0.1954200492954156,0.2015317843542753,0.2071604329387315,0.1160900209158735,0.1743830596020787,0.1158503158828553,0.1044125077400856,0.1120929723780569,0.1773953636906708,0.1475068653125321,0.0850635217857152,0.1472868762817966,0.1657722318181962,0.1246863685504772,0.1548648501774405,0.1248029473088908,0.1774117344148247,0.1406397674484659,0.1037933991484042,0.1189699865634851,0.1122528404436996,0.1318083332648515,0.1227335384456197,0.1429610871016821,0.0880937835314144,0.0774781023361904,0.0546427747672462,0.0508141983326738,0.0293637486556369,0.0720348136395713,0.0362311649872747,0.0267791888842023,0.0247064708927589,0.0410097932703366,0.0266921409699822,0.0178198922595557,0.008984067242081,0.009265007178867,0.0081951405577356,0.0085417917171628
baseline,Retrieval,2,lateral_frontal,3.578271944209628,28.63472685016032,58.6182990425957,61.35661900453994,29.13877937031895,19.216208373436096,6.402637064106079,3.6195704327143847,3.4156982708435395,1.9947592810122647,3.2460759516545377,2.1769107705013493,1.681814416345879,1.189423124457892,1.3870783886463094,1.1094289695996944,1.304110424687206,1.5629991641293102,1.1179373284393044,1.606017368630081,1.4445209552080651,0.9435870779856876,0.6598019792834485,0.7637115558421463,0.545539101687198,0.2969129190583868,0.2648035852255504,0.2861012785064406,0.4760621181256558,0.2736792710893743,0.5220700251255371,0.47934561036334,0.3304404845895702,0.240680720163643,0.2368164243445558,0.3215311356956887,0.3952547208778139,0.3215444991317425,0.227786795004186,0.1826050544674695,0.17180236901008,0.2808968564240589,0.2484917440720165,0.1959686667444573,0.2256619904146714,0.1462040363124741,0.1756624248863748,0.2585212889348232,0.210831610414002,0.1638288262649784,0.1989268585773368,0.2328551444020986,0.2651942703778428,0.2273463227735914,0.1843938748197725,0.1729237047817406,0.1936814092247792,0.1303306700050499,0.1307800028594888,0.1473462530375713,0.0922349008062949,0.1497033925608435,0.1139674391521729,0.1206934685146839,0.1004933209737793,0.0926110517977775,0.0947389376244225,0.064311230424181,0.0690339981577759,0.1049283036582286,0.0837697413942901,0.0719062543020545,0.0549577716138474,0.0500045965867207,0.0447431806075626,0.0193243600780853,0.0116111341822484,0.012370012302704,0.0161894346047869,0.0132187315275663
baseline,Retrieval,3,all,0.1655749566105301,4.994522001586962,7.328627020593645,3.647341729534748,4.14256514272445,3.162833623135964,1.4168981324322387,1.6660672153406484,1.4448442027165291,0.8483438170976088,0.5806926129594103,0.5252471551766222,0.4765952430613831,0.4234215993764227,0.2261963569640243,0.3362743397522038,0.4293833795611034,0.3252192554994358,0.2653629202566985,0.1809852291644543,0.1977816702268542,0.175212156273366,0.1342691554380862,0.1109090539225979,0.1251159867128191,0.2139383686519231,0.0815157452809654,0.0650282499010875,0.0876526843116659,0.0689450597548592,0.0532155956297488,0.0544180841393863,0.0909843926215577,0.0876472784965783,0.124174677215266,0.0876238568068005,0.1029682027987343,0.1512656541996144,0.0794502747583563,0.0387290635008687,0.0458343188273043,0.0469174592586305,0.0510673369185169,0.0376062146562486,0.0310376330858425,0.0656744498923617,0.0458807815489177,0.0518662173753433,0.0258003183667847,0.021039103527132,0.0379347139468267,0.0197415606210565,0.0238629674397828,0.0534831887481512,0.0415799200392099,0.0218955609646202,0.0387013603307321,0.0314211285352382,0.0263721900145614,0.0299922711812838,0.0206950378888752,0.0334814219949942,0.0206554908130343,0.0161872628188717,0.0238977383683548,0.0255700473231693,0.0121250320356504,0.0126409526632172,0.0155311718805863,0.0119341838629204,0.0134309152424069,0.0138849429144711,0.0092395355596615,0.0061474360140882,0.0040309877457754,0.004609643448101,0.0053926319479408,0.0030607847902796,0.0036680649151097,0.0025715119971434
baseline,Retrieval,3,frontopolar,0.0034402391831209,0.0960071592729011,0.1430424152518522,0.0896628123670236,0.085488587986716,0.0634085291549666,0.0340908926940253,0.026432845917697,0.0234940938273166,0.0223969226381158,0.0105535191966666,0.0090189635965334,0.0108904265340512,0.0083133677056561,0.0061964308036947,0.006874589616561,0.0109431817106763,0.00549402121593,0.005877558298268,0.004055335187855,0.00568824800635,0.004509112804036,0.0033302149706213,0.0023645939838302,0.0021109122024962,0.0039594754134209,0.0017122907963124,0.0018292438292535,0.0017585808025309,0.0017253014252821,0.0015152159923978,0.0011321313953606,0.0017468490957799,0.0019059682703155,0.0031880707202856,0.0023361070605461,0.0020610145938774,0.0030054525713057,0.0017751495654227,0.0012553380053699,0.0013070107711009,0.001541049701383,0.0018143307313261,0.0008709879435867,0.0007163560851477,0.0010966452777022,0.001204274298377,0.0013185864171632,0.0009235537022926,0.0009185093999969,0.0009296064575724,0.0005187604856604,0.0005459460052753,0.00094858743973,0.0008699006505627,0.0004590112800753,0.0006832289938085,0.0010336356065963,0.0008158573173227,0.0007168010987366,0.0004417880476324,0.0005414872105744,0.0004696647033449,0.0003687149416827,0.000371564797315,0.0003893418561739,0.0003061151381032,0.0002915258864007,0.0003467406593097,0.0002669251344161,0.0002691243586877,0.0002465985530779,0.0002082291575068,0.000199312767696,8.47564061192719e-05,7.911266834116008e-05,0.0001018414694283,5.872963828100699e-05,7.999707251585843e-05,5.559123304745399e-05
baseline,Retrieval,3,lateral_frontal,0.3277096740379392,9.893036843901022,14.514211625935438,7.205020646702472,8.199641697462186,6.262258717116961,2.799705372170452,3.3057015847635998,2.866194311605742,1.6742907115571015,1.1508317067221538,1.041475346756711,0.942300059588715,0.8385298310471894,0.4461962831243538,0.6656740898878464,0.8478235774115304,0.6449444897829417,0.5248482822151289,0.3579151231410536,0.3898750924473583,0.3459151997426961,0.265208095905551,0.2194535138613656,0.2481210612231421,0.4239172618904254,0.1613191997656184,0.1282272559729214,0.1735467878208009,0.1361648180844362,0.1049159752670999,0.1077040368834119,0.1802219361473355,0.1733885887228411,0.2451612837102464,0.1729116065530549,0.2038753910035912,0.299525855827923,0.15712539995129,0.0762027889963675,0.0903616268835078,0.0922938688158781,0.1003203431057078,0.0743414413689105,0.0613589100865374,0.1302522545070211,0.0905572887994583,0.1024138483335234,0.0506770830312768,0.0411596976542672,0.0749398214360809,0.0389643607564527,0.0471799888742904,0.1060177900565725,0.0822899394278571,0.0433321106491651,0.0767194916676558,0.06180862146388,0.0519285227118001,0.059267741263831,0.0409482877301179,0.066421356779414,0.0408413169227236,0.0320058106960607,0.0474239119393946,0.0507507527901647,0.0239439489331977,0.0249903794400336,0.0307156031018629,0.0236014425914247,0.0265927061261261,0.0275232872758643,0.0182708419618162,0.0120955592604804,0.0079772190854316,0.0091401742278608,0.0106834224264534,0.0060628399422782,0.0072561327577036,0.0050874327612393
baseline,Retrieval,4,all,0.2155810809673297,5.100529143754296,9.218978862383585,7.3317668428886,3.356472668000846,4.695690516228328,4.081820830078378,2.866458053719846,1.8996183420122468,0.9562247368193882,0.6506189137402919,0.6803514811472675,1.0692457489565494,0.7458478825026269,0.4822148505159585,0.4826084001300436,0.4006799728387913,0.4460169067334905,0.5171960945324402,0.4118560382620276,0.5535967047848364,0.4884858096268596,0.2618936708900466,0.1813626773684723,0.1737865911193932,0.2332941924868209,0.2569329543228008,0.2249220413725999,0.1958716977875788,0.1648006524992785,0.2032569444549057,0.1731831749423231,0.1180627048979995,0.1262185259820469,0.1523784419076332,0.1684423479342034,0.1184689613921573,0.1380266605369724,0.1269889593957048,0.1302061839829774,0.149854015776082,0.130477524838207,0.1694645060843393,0.1246781636088688,0.1663784125449232,0.0687968841999566,0.113116085661917,0.1204876338244448,0.0940955554501977,0.1252434069375296,0.0910999344679037,0.0961284601363737,0.1605867754787566,0.2053150371475642,0.1658480725780187,0.1300020215152717,0.073034301718601,0.0640495877965408,0.0882817393873455,0.132421214390565,0.1340345906046135,0.0928368644582989,0.1066715674114513,0.0850413048696075,0.0592488175848786,0.0633036309422585,0.0599337865050995,0.0611739986811687,0.070415534158936,0.0630457788785638,0.0572147061328139,0.0383605918764944,0.028389763159402,0.0219234304029872,0.016543499306105,0.0139845083734054,0.0154193238310323,0.0082009924512055,0.007179932497875,0.0075672306673334
baseline,Retrieval,4,frontopolar,0.0649332868249576,1.584075314542387,2.29288029302478,1.3326099904784514,1.682811464351624,1.5890925537790803,2.841196185113609,1.8122196248903597,0.903671750896874,0.7062051332359178,0.4626635635611721,0.1973352730040795,0.8991865100828476,0.549769203816696,0.2150878740169613,0.3587988476379532,0.3356060310093184,0.3872704122351152,0.2682420817752909,0.3144842064375634,0.4394433630224659,0.2654926740840939,0.2211736204370778,0.1272362048416825,0.063575687731156,0.1273301187705009,0.2019826350921698,0.1805528433022673,0.1209199683346187,0.1714676589864583,0.1783297751087853,0.1407960849266537,0.0840630902766633,0.0933430873812965,0.0971121996833253,0.1753476701486734,0.1270276274215056,0.0540179601086732,0.073176885271584,0.0820262205375065,0.1125254939015819,0.1283260025860598,0.094150554693644,0.0700136127688264,0.1284821361645123,0.0576612453691571,0.1284803556731416,0.0742046778537033,0.0522567583016077,0.1341887732974444,0.0743767791608986,0.128311636643943,0.149707072357518,0.188508072468323,0.1240247429263067,0.106933152610808,0.0460784034631748,0.0498810164077388,0.0864265041427911,0.1040066434856186,0.0865854606608737,0.0588534662123731,0.1075756525553082,0.0649567507539431,0.0392633762464267,0.0466177473368516,0.0402178706422895,0.0539042881353973,0.0577415916734462,0.0620356050746777,0.0458683497521026,0.0300007956690774,0.0204280574645187,0.0163658489962994,0.0158423074345152,0.0087373683088998,0.0103174258940068,0.0065011772826986,0.0063116265776978,0.0037730500789422
baseline,Retrieval,4,lateral_frontal,0.3662288751097019,8.616982972966204,16.145077431742386,13.330923695298749,5.030133871650067,7.802288478677576,5.322445475043148,3.920696482549333,2.89556493312762,1.2062443404028589,0.8385742639194117,1.1633676892904554,1.2393049878302511,0.9419265611885576,0.7493418270149558,0.606417952622134,0.4657539146682642,0.5047634012318658,0.7661501072895893,0.5092278700864918,0.6677500465472068,0.7114789451696253,0.3026137213430154,0.2354891498952622,0.2839974945076304,0.339258266203141,0.3118832735534319,0.2692912394429326,0.2708234272405388,0.1581336460120987,0.2281841138010261,0.2055702649579925,0.1520623195193356,0.1590939645827971,0.2076446841319412,0.1615370257197334,0.109910295362809,0.2220353609652717,0.1808010335198256,0.1783861474284483,0.1871825376505821,0.1326290470903541,0.2447784574750345,0.1793427144489112,0.2042746889253341,0.0799325230307561,0.0977518156506923,0.1667705897951863,0.1359343525987876,0.1162980405776147,0.1078230897749088,0.0639452836288044,0.1714664785999952,0.2221220018268054,0.2076714022297308,0.1530708904197354,0.0999901999740273,0.0782181591853428,0.0901369746318999,0.1608357852955115,0.1814837205483532,0.1268202627042248,0.1057674822675944,0.1051258589852718,0.0792342589233304,0.0799895145476654,0.0796497023679095,0.0684437092269401,0.0830894766444259,0.0640559526824499,0.0685610625135252,0.0467203880839113,0.0363514688542853,0.027481011809675,0.0172446911776948,0.0192316484379111,0.0205212217680579,0.0099008076197124,0.0080482384180522,0.0113614112557246
baseline,Retrieval,5,all,0.0638592581666307,0.6601864059991935,1.299559022040373,1.0206392609345545,0.4820296715249823,0.67238359178947,0.4411674513435605,0.3955078871695648,0.3459815008143607,0.4651445111885946,0.4583657940585536,0.5206233282358361,0.4066471237030543,0.3754865763327599,0.2229872978710142,0.2227894348935274,0.2375264447225039,0.2770756003045213,0.2642804010166532,0.458232435685779,0.5299586042468281,0.4439030727095235,0.1509644706714144,0.0989435211346057,0.1295155220298389,0.1123064240969459,0.1501138078784406,0.1288818335172481,0.0740115539473213,0.102249348773504,0.1314691470489356,0.1460750879714531,0.1531303712791678,0.1432165351886901,0.1455166276309686,0.1507594321806574,0.1869879279423976,0.229527992488027,0.2182967126092484,0.2574388830256583,0.1799838047431263,0.2685854575069347,0.2102169458516811,0.2542884803923375,0.2174590851860049,0.1862396027362882,0.1733292608456013,0.1769710650799516,0.1374391374171449,0.1453130861631937,0.1199754117385356,0.1296334036025223,0.1572740827285297,0.1128607260870902,0.1106784587812062,0.0802060874432149,0.1168841197574682,0.0872183049672796,0.0741489531228674,0.1002611245218386,0.1008679281629633,0.0929360179929877,0.1166901331665651,0.0875595997152629,0.096825278005319,0.1090541685760784,0.0570942684439361,0.0452178430968537,0.0613426319248425,0.0453551810527154,0.0287121337048562,0.0283389510258489,0.0328219894401481,0.0300869757521384,0.0236734768015086,0.0236402614969306,0.0177871193131235,0.0131643862939375,0.0106126579529958,0.0085627784319838
baseline,Retrieval,5,frontopolar,0.0216617692678456,0.1555271811259749,0.4350136357299224,0.4784232747935472,0.2571822391154944,0.2031512484887375,0.2275187324570448,0.2344313207192805,0.1851668058695976,0.2730310216095857,0.2881419699157115,0.218907824138974,0.279056600618572,0.1433806954033836,0.1246367688645097,0.1800473755853425,0.2039834042267982,0.2203338655896475,0.2563881970466232,0.3843392737095514,0.412689409806347,0.4143433514210942,0.1146642422845827,0.0784479353323062,0.1013829740482827,0.0975679925669954,0.1296718519414416,0.1099553836511167,0.0710980157176214,0.1040107351643197,0.1130345595146682,0.0919461237459134,0.1389877181268857,0.1854308765380254,0.1341122685526068,0.1240293993170293,0.1944689316209874,0.2119253462843242,0.1825031216703242,0.1621371481558613,0.1766859470783989,0.1551589743694207,0.1843764129775436,0.2498287024442523,0.2273658985882705,0.2015850736823269,0.1360065127780364,0.1659135793330614,0.1264422819491631,0.1192368776227557,0.074152017285644,0.1164289361468454,0.1496568437603605,0.1273592886450158,0.0814150535261436,0.0675296636903476,0.084916022904333,0.0695709329815143,0.0683647964800156,0.0835187123216589,0.0490588440651773,0.069353132251998,0.1045513650642512,0.0719864891716538,0.0942765914972865,0.083660470999818,0.0470455758163148,0.0425604121486584,0.0493768853545948,0.0413450260415831,0.0298048366279819,0.0286583958544631,0.0374486592469689,0.0220992250715809,0.0176048596159784,0.0135098481920579,0.0188668645220099,0.0102165938945862,0.0093251019951302,0.0072303796775913
baseline,Retrieval,5,lateral_frontal,0.1060567470654157,1.1648456308724122,2.1641044083508234,1.5628552470755617,0.7068771039344703,1.1416159350902026,0.6548161702300762,0.5565844536198492,0.5067961957591238,0.6572580007676034,0.6285896182013957,0.8223388323326982,0.5342376467875366,0.6075924572621362,0.3213378268775188,0.2655314942017123,0.2710694852182095,0.333817335019395,0.2721726049866831,0.5321255976620066,0.6472277986873092,0.4734627939979529,0.1872646990582462,0.1194391069369051,0.157648070011395,0.1270448556268963,0.1705557638154395,0.1478082833833795,0.0769250921770211,0.1004879623826884,0.1499037345832029,0.2002040521969927,0.16727302443145,0.1010021938393548,0.1569209867093304,0.1774894650442854,0.1795069242638077,0.2471306386917298,0.2540903035481726,0.3527406178954552,0.1832816624078537,0.3820119406444486,0.2360574787258186,0.2587482583404226,0.2075522717837393,0.1708941317902495,0.2106520089131661,0.1880285508268419,0.1484359928851267,0.1713892947036318,0.1657988061914271,0.1428378710581991,0.164891321696699,0.0983621635291646,0.1399418640362688,0.0928825111960822,0.1488522166106033,0.104865676953045,0.0799331097657191,0.1170035367220183,0.1526770122607493,0.1165189037339774,0.128828901268879,0.1031327102588719,0.0993739645133515,0.1344478661523387,0.0671429610715574,0.0478752740450489,0.0733083784950903,0.0493653360638477,0.0276194307817304,0.0280195061972347,0.0281953196333273,0.0380747264326959,0.0297420939870389,0.0337706748018032,0.0167073741042371,0.0161121786932888,0.0119002139108614,0.0098951771863762
baseline,Retrieval,6,all,0.2801070280221447,3.0772605882414474,4.440138848255117,4.565820381179227,3.135095771764997,5.050890915166793,2.1124151316217783,1.3262150242010675,0.888653238423281,0.6123658948839439,0.9062953130682988,1.0243518860890353,0.7326906130991453,0.6017223988059368,0.4771539301902033,0.487373604522872,0.3001665170198357,0.7506001964831241,1.0338554912015634,0.4483451500260442,0.9555437133295226,0.5982886290427688,0.5055652818561702,0.3787475460571965,0.1718936586423796,0.2309225335345691,0.2201334347524043,0.1745916816146013,0.3289398669176477,0.3466494555878215,0.2706643580739922,0.2460558791282896,0.2874501044471426,0.2069281555880238,0.2844221371209697,0.3600140282382931,0.2251490707021545,0.2380099646832451,0.3224262823408056,0.3100571497972659,0.2931677250532928,0.3265992224713661,0.4124387650596553,0.3943048689003512,0.2164215802061606,0.2071173142872149,0.1730889921072331,0.1929382626468215,0.1318340353805758,0.1477615499195798,0.1922861056324432,0.1493798067566059,0.1539931805284956,0.1374441699422955,0.1207333336904675,0.0974041430803257,0.1248406166430139,0.125907647851833,0.1298560627569034,0.1282673555708013,0.1780430493916275,0.1439660344383084,0.1323058927618054,0.0992758050126623,0.1071088565531128,0.1127414767754187,0.0700979565511169,0.072701582829675,0.0532618255352398,0.0549807265430877,0.0380038250703026,0.0594128173273909,0.0467757597532474,0.0588890901393064,0.0665872217847334,0.0397601681565383,0.0193243340291438,0.0219504897333088,0.0138236953675608,0.007888116270809
